uid, ndata, decay, undecay, delete, restore, category_anon, category_reveal
12271, 19, 21723, 37419, 33226, 45472, 7550, 19661
12281, 17, 19266, 34935, 31157, 42816, 5836, 14176
12291, 20, 20703, 39226, 29673, 41364, 4675, 10618
12301, 17, 17323, 30921, 25618, 36654, 4676, 12929
12311, 23, 31671, 39747, 32745, 46097, 5890, 19307
12321, 20, 22785, 37269, 32169, 44173, 5632, 14627
12331, 20, 19396, 37139, 30536, 41905, 7587, 17767
12341, 18, 19006, 32574, 32246, 38615, 5445, 13281
12351, 18, 18302, 33975, 28586, 39310, 4854, 11171
12361, 23, 24881, 45100, 39859, 53027, 6409, 14697
12371, 23, 25844, 43834, 53463, 51050, 5780, 18222
12381, 20, 25977, 43393, 38675, 48958, 4624, 10581
12391, 11, 13418, 24487, 19346, 27810, 4726, 14030
12401, 5, 8919, 17390, 12891, 19049, 2317, 9126
12411, 19, 20533, 35903, 32509, 42711, 5196, 14777
12421, 18, 19620, 34126, 29912, 41523, 5898, 15881
12431, 14, 16020, 27609, 22864, 46233, 5694, 15013
12441, 18, 17675, 32451, 24729, 35198, 5787, 15913
12451, 18, 19672, 39371, 29854, 40001, 6913, 15937
12461, 21, 22389, 39728, 33690, 46628, 6127, 14813
12471, 19, 19435, 37123, 29194, 39899, 5954, 15168
12481, 23, 25393, 42202, 37724, 49478, 5351, 12033
12491, 13, 14929, 29445, 23390, 33035, 4716, 12309
12501, 17, 19935, 35468, 31837, 41682, 4218, 11335
12511, 18, 21424, 35444, 32733, 49304, 5904, 13465
12521, 24, 26147, 47452, 42659, 56566, 5596, 14092
12531, 18, 21140, 36560, 33110, 44049, 5916, 13927
12541, 15, 16585, 29890, 25160, 35449, 5214, 12918
12551, 15, 16523, 29627, 23393, 48438, 5169, 13293
12561, 19, 20967, 37678, 31305, 42635, 5015, 12965
12571, 20, 23616, 40177, 43736, 46376, 5681, 12927
12581, 12, 17167, 28337, 21372, 32003, 4502, 11906
12591, 27, 28914, 45360, 40189, 55146, 6544, 15138
12601, 18, 20450, 34127, 28768, 40447, 6561, 15544
12611, 22, 22120, 39937, 33613, 44519, 6137, 16110
12621, 27, 27209, 47879, 41858, 54651, 5466, 13294
12631, 16, 19191, 43783, 25097, 37051, 4599, 11437
12641, 20, 29426, 43595, 38426, 52787, 6457, 16261
12651, 17, 19796, 34378, 30342, 41247, 5359, 14060
12661, 12, 14648, 26614, 23756, 30073, 4392, 12837
12671, 22, 25150, 43452, 45433, 49267, 6641, 16086
12681, 20, 20318, 36028, 40347, 45031, 4644, 12109
12691, 23, 29787, 40755, 33204, 45692, 7313, 19422
12701, 15, 18421, 35283, 26337, 34108, 5139, 12740
12711, 28, 27006, 49699, 42295, 58187, 6951, 16279
12721, 22, 24600, 42942, 37688, 52100, 6716, 15297
12731, 20, 21158, 38038, 31207, 42820, 4908, 13643
12741, 13, 15292, 27267, 21590, 32091, 4928, 12818
12751, 16, 16841, 29411, 23952, 35317, 4680, 12083
12761, 15, 18168, 33060, 29726, 40357, 4389, 12761
12771, 17, 18657, 32717, 28337, 39697, 4384, 11263
12781, 12, 16853, 29575, 36087, 34648, 5159, 13178
12791, 19, 21975, 39722, 32107, 45159, 4585, 11120
12801, 19, 18567, 33475, 27990, 38823, 5110, 12932
12811, 18, 18810, 36227, 28056, 40125, 6106, 15038
12821, 6, 9951, 18449, 13818, 20781, 3642, 11507
12831, 19, 19356, 34832, 30857, 42407, 6609, 17356
12841, 19, 22854, 38801, 37184, 45906, 4940, 12427
12851, 20, 21610, 39997, 32678, 43820, 5792, 13905
12861, 20, 22183, 38693, 33977, 45325, 5354, 14542
12871, 18, 21960, 38413, 34046, 44595, 5742, 17352
12881, 19, 20556, 33775, 28356, 38766, 4623, 12035
12891, 20, 19845, 35832, 30424, 42596, 5683, 16672
12901, 24, 28703, 46942, 41740, 54894, 6263, 13983
12911, 19, 21263, 54708, 33906, 47080, 5166, 11874
12921, 15, 17522, 31484, 24946, 35376, 4957, 12404
12931, 24, 24585, 39739, 32802, 48176, 3296, 9297
12941, 23, 24449, 43204, 36868, 49393, 6135, 14859
12951, 20, 21703, 37453, 32440, 45184, 5233, 13753
12961, 19, 26395, 35218, 37788, 50783, 6256, 14489
12971, 17, 19194, 34660, 29538, 40480, 5774, 15287
12981, 21, 24145, 44597, 39941, 50842, 7860, 21589
12991, 16, 17173, 42536, 26225, 36060, 5658, 14910
13001, 14, 16242, 29042, 23611, 34132, 5171, 15838
13011, 22, 25800, 43088, 39267, 52415, 5913, 13797
13021, 16, 19026, 35084, 27441, 38515, 5938, 16777
13031, 19, 23364, 39855, 33672, 43300, 6884, 15390
13041, 13, 14844, 26895, 28442, 30979, 5232, 14330
13051, 11, 20014, 36953, 23496, 30979, 5275, 12826
13061, 7, 10905, 18536, 12584, 21952, 3694, 11199
13071, 12, 15707, 28146, 23522, 33387, 5283, 13333
13081, 14, 16282, 29809, 23474, 33763, 4704, 12298
13091, 12, 14032, 24990, 19819, 28445, 4361, 10880
13101, 21, 24553, 38763, 32889, 43801, 5457, 13548
13111, 16, 20594, 36199, 32778, 43241, 4330, 11610
13121, 20, 23039, 40637, 35226, 47902, 5986, 14133
13131, 19, 20867, 37119, 32284, 42460, 6031, 14002
13141, 21, 22388, 39372, 32694, 44943, 6994, 16848
13151, 18, 19712, 36935, 30349, 41284, 5113, 13883
13161, 17, 18573, 38855, 36217, 39295, 6308, 14769
13171, 20, 24367, 40213, 54832, 46566, 4126, 11611
13181, 13, 15252, 28140, 20909, 30478, 4289, 12193
13191, 22, 21844, 38774, 33471, 46915, 5494, 14431
13201, 13, 16731, 29347, 24283, 35418, 4690, 12788
13211, 21, 21289, 38433, 36182, 44740, 4811, 12206
13221, 14, 15668, 27410, 22986, 33140, 3725, 11636
13231, 14, 19652, 28982, 27365, 34850, 5020, 13130
13241, 11, 13746, 25248, 21307, 29992, 4528, 12481
13251, 20, 21977, 37752, 33954, 44419, 7504, 16647
13261, 15, 16292, 30325, 30649, 33700, 4745, 11796
13271, 22, 32119, 40964, 37301, 51748, 5643, 14391
13281, 19, 20242, 36520, 30103, 43705, 4736, 12070
13291, 14, 15347, 28149, 23205, 32312, 4429, 14202
13301, 18, 24283, 41940, 35936, 44789, 4847, 13302
13311, 9, 11964, 21084, 16169, 24463, 4148, 12294
13321, 18, 20545, 35432, 30362, 41512, 5479, 13998
13331, 13, 14627, 26480, 20323, 29885, 4524, 13273
13341, 16, 17000, 30554, 25423, 39440, 4811, 12718
13351, 14, 17232, 32078, 26819, 36691, 3967, 11543
13361, 17, 20044, 34796, 30478, 39412, 4873, 12809
13371, 21, 25172, 49068, 39176, 49373, 5578, 13984
13381, 20, 23264, 39892, 35449, 46836, 4831, 12553
13391, 17, 20296, 36170, 33410, 40359, 4571, 13518
13401, 19, 22634, 39459, 43999, 44313, 5552, 12722
13411, 22, 20833, 37515, 37444, 44655, 5276, 12467
13421, 14, 16383, 29417, 24476, 33105, 4219, 12035
13431, 18, 19354, 35235, 33283, 41825, 4787, 12054
13441, 16, 17669, 31529, 36338, 37833, 5227, 14641
13451, 19, 21032, 39021, 31534, 43141, 4592, 12200
13461, 24, 28435, 49533, 55940, 57256, 5757, 14630
13471, 22, 21654, 38089, 41971, 45112, 4690, 11888
13481, 17, 18720, 33226, 27951, 41387, 4520, 12017
13491, 23, 22745, 40962, 41317, 50504, 5495, 14060
13501, 17, 18450, 31869, 47962, 38869, 5342, 15312
13511, 11, 12708, 23727, 19099, 28212, 5416, 14715
13521, 15, 17656, 32539, 36680, 36695, 5234, 14946
13531, 21, 27165, 40401, 36349, 50259, 6042, 16876
13541, 14, 16791, 31644, 34822, 34308, 4359, 12229
13551, 10, 12905, 33246, 19766, 27147, 3856, 10744
13561, 14, 15617, 28011, 26442, 34410, 5683, 13233
13571, 15, 16629, 30117, 24208, 50108, 5657, 15236
13581, 14, 16004, 43686, 24205, 35556, 5366, 16119
13591, 20, 19312, 35092, 29598, 41625, 5906, 14562
13601, 14, 16222, 28546, 40187, 33705, 5937, 16242
13611, 15, 17281, 31763, 28237, 37556, 4413, 12036
13621, 12, 15113, 27306, 22800, 31058, 4257, 11626
13631, 14, 16685, 28923, 24781, 37202, 2687, 9005
13641, 15, 15742, 28613, 23525, 47877, 4052, 10796
13651, 13, 16673, 29306, 23701, 33340, 5139, 13353
13661, 13, 16645, 41759, 37297, 34739, 4133, 11927
13671, 17, 18021, 31663, 25386, 37520, 4654, 11844
13681, 16, 17253, 32220, 27068, 38291, 4389, 12012
13691, 14, 15584, 38901, 23172, 32703, 5073, 11758
13701, 25, 24462, 42783, 48434, 60934, 7011, 16936
13711, 11, 14415, 24078, 18940, 29154, 4096, 11844
13721, 15, 17688, 33126, 26890, 36688, 5234, 14023
13731, 22, 24343, 42994, 39582, 50216, 5365, 13366
13741, 15, 19036, 36958, 40308, 39439, 3855, 10567
13751, 25, 22984, 43099, 37115, 51952, 6309, 16083
13761, 38, 34425, 63575, 63282, 80440, 7949, 18351
13771, 42, 39882, 70167, 71083, 83230, 8349, 25823
13781, 33, 30177, 52845, 44799, 66487, 7730, 18362
13791, 33, 31743, 55963, 49931, 66879, 6806, 17297
13801, 36, 34739, 62026, 59768, 76121, 8290, 20929
13811, 36, 34670, 59421, 73112, 109274, 8011, 18432
13821, 41, 37515, 66736, 78282, 76746, 6489, 14598
13831, 36, 31424, 55042, 58200, 63853, 7094, 16790
13841, 34, 29327, 81159, 43713, 62272, 6824, 16742
13851, 35, 30086, 55351, 58685, 64920, 6423, 14979
13861, 32, 30824, 56386, 50913, 66519, 8846, 22650
13871, 31, 27747, 51261, 42221, 57695, 7152, 17775
13881, 31, 30482, 53315, 47637, 69136, 6906, 16388
13891, 39, 37418, 65750, 60922, 81327, 9040, 21202
13901, 30, 28492, 48164, 40329, 58346, 5781, 14372
13911, 28, 26720, 45556, 59969, 55765, 6007, 13235
13921, 38, 32613, 57297, 51026, 78084, 7940, 17618
13931, 32, 31007, 51080, 66108, 60142, 5203, 13590
13941, 35, 32512, 56453, 69408, 67429, 6920, 18151
13951, 32, 33203, 58737, 58123, 62825, 6939, 13914
13961, 27, 24135, 43154, 37386, 49711, 7222, 17467
13971, 37, 38866, 60632, 53432, 80888, 7635, 16754
13981, 39, 33128, 60895, 48972, 69507, 8860, 21140
13991, 36, 33039, 58388, 50329, 69830, 5382, 14740
14001, 38, 32837, 57100, 58610, 65233, 7581, 18801
14011, 31, 33778, 55163, 48807, 63900, 6785, 15670
14021, 35, 34467, 61587, 57266, 107115, 5882, 13665
14031, 40, 39214, 65365, 68134, 77245, 7089, 15337
14041, 36, 33094, 57238, 62354, 68446, 9649, 22193
14051, 25, 26862, 45366, 41885, 52589, 6818, 17001
14061, 22, 22550, 45096, 40041, 43863, 4879, 12773
14071, 32, 41517, 51417, 47832, 61413, 7039, 15323
14081, 36, 34529, 60389, 54176, 69301, 7760, 18122
14091, 39, 35200, 58619, 78674, 70187, 9046, 16844
14101, 35, 33085, 60651, 55025, 68380, 7684, 17897
14111, 41, 52080, 64902, 73341, 122430, 6484, 14073
14121, 40, 39514, 68789, 90665, 130021, 7728, 22349
14131, 31, 29847, 49107, 43052, 62556, 7884, 24989
14141, 34, 30985, 83300, 48025, 93883, 6859, 16279
14151, 29, 28727, 73907, 58013, 61093, 6588, 19027
14161, 23, 23203, 41269, 35253, 62910, 6073, 15474
14171, 38, 33641, 61226, 51636, 74046, 6826, 16606
14181, 42, 38191, 68159, 59859, 83887, 8554, 17158
14191, 42, 34294, 59795, 74686, 74199, 7560, 18115
14201, 42, 38815, 68959, 66551, 82355, 7607, 17791
14211, 34, 34610, 58615, 80649, 69582, 8834, 20655
14221, 44, 38671, 69087, 57399, 80485, 8275, 20983
14231, 38, 35977, 63691, 61727, 76334, 10301, 23449
14241, 30, 32854, 50893, 54117, 56334, 6337, 17826
14251, 49, 42979, 76729, 86623, 90268, 7615, 16837
14261, 34, 33972, 57357, 64843, 70910, 7303, 17906
14271, 33, 32304, 55836, 49892, 72443, 8969, 17901
14281, 31, 27278, 48638, 38930, 56811, 7711, 19534
14291, 35, 32421, 56234, 61648, 67937, 6570, 14836
14301, 22, 23762, 40999, 37079, 50401, 4297, 11035
14311, 44, 40469, 67234, 61495, 84567, 6767, 15216
14321, 54, 45275, 87070, 93735, 94182, 9455, 23027
14331, 62, 58013, 98281, 109291, 114011, 10911, 25586
14341, 45, 39832, 74048, 66661, 86065, 8394, 14792
14351, 42, 38028, 65330, 56770, 76498, 8771, 19049
14361, 46, 42243, 69168, 75894, 82262, 5770, 12882
14371, 51, 46661, 76778, 66996, 94152, 7830, 18309
14381, 56, 47975, 91478, 87999, 106822, 10002, 23750
14391, 56, 47418, 79924, 68499, 96357, 9215, 19745
14401, 45, 39241, 66024, 95086, 78177, 7915, 19684
14411, 59, 48192, 94708, 77620, 106156, 8698, 17252
14421, 55, 49078, 83544, 101019, 99942, 11261, 23968
14431, 49, 46171, 78465, 70929, 91311, 7087, 16553
14441, 52, 47235, 73316, 64728, 89765, 9354, 21747
14451, 50, 43265, 72292, 64274, 86637, 11180, 35875
14461, 57, 52795, 89119, 82587, 105895, 10520, 20993
14471, 69, 62577, 101116, 134580, 122087, 11691, 25482
14481, 44, 52713, 69091, 73331, 83070, 7104, 19687
14491, 57, 45489, 80733, 66227, 106206, 10565, 22338
14501, 53, 48248, 81089, 74011, 98225, 9030, 19909
14511, 44, 40186, 70427, 73700, 80870, 7677, 17879
14521, 49, 42861, 73362, 76782, 90496, 8953, 22901
14531, 51, 48056, 80923, 130809, 99379, 9611, 26330
14541, 53, 46096, 78204, 66166, 145882, 9006, 18624
14551, 56, 47466, 81857, 78493, 96835, 9575, 20499
14561, 65, 78646, 98633, 136381, 117633, 12636, 23754
14571, 54, 44921, 76757, 101338, 96641, 7896, 17235
14581, 51, 58876, 82780, 90775, 99199, 7474, 16096
14591, 49, 45775, 78788, 70648, 96221, 6686, 15039
14601, 42, 38653, 65008, 73980, 82851, 8183, 18128
14611, 48, 41442, 76812, 77032, 84022, 10690, 24966
14621, 47, 43639, 70727, 66262, 87563, 7702, 16795
14631, 55, 49997, 81316, 75312, 102896, 10284, 22975
14641, 55, 48215, 109066, 95651, 98150, 9003, 20283
14651, 54, 65250, 128145, 89933, 102162, 10332, 23050
14661, 51, 45923, 81573, 101385, 102212, 10734, 22134
14671, 49, 47912, 84847, 77107, 97123, 8510, 19552
14681, 63, 53390, 96318, 85966, 116229, 11499, 27472
14691, 62, 53313, 91063, 90227, 114309, 8360, 17411
14701, 77, 63376, 109175, 122532, 132294, 12150, 26598
14711, 60, 50512, 89927, 94322, 162176, 11931, 21101
14721, 61, 52796, 141999, 120884, 109391, 9089, 19321
14731, 72, 61199, 105682, 107271, 125772, 13922, 29019
14741, 67, 55648, 99429, 85072, 117509, 11719, 34711
14751, 78, 66494, 112260, 123133, 144123, 13474, 30079
14761, 75, 69717, 117054, 130724, 139005, 10754, 19701
14771, 69, 57501, 102125, 157451, 126279, 11300, 23282
14781, 83, 72509, 131009, 127505, 149460, 12896, 27595
14791, 63, 53248, 98073, 107033, 106594, 10382, 22597
14801, 56, 46757, 125141, 88312, 104816, 9702, 21861
14811, 70, 60271, 107009, 108629, 127700, 11964, 25806
14821, 62, 50406, 85749, 90252, 110340, 9061, 18337
14831, 62, 55794, 100521, 107454, 116724, 11663, 25722
14841, 74, 64552, 106678, 133803, 130898, 10867, 22339
14851, 82, 76487, 156128, 124674, 140929, 13016, 31014
14861, 76, 65841, 114392, 106558, 143728, 10124, 21257
14871, 64, 60837, 97710, 108182, 117771, 13002, 31148
14881, 62, 53319, 89166, 112733, 108757, 11121, 24526
14891, 63, 54580, 92908, 127360, 113065, 8643, 17289
14901, 66, 53758, 97382, 102359, 109946, 10783, 23074
14911, 70, 66428, 109436, 102855, 139700, 12595, 30316
14921, 72, 66005, 105939, 145102, 124747, 12186, 25869
14931, 58, 52049, 85921, 97069, 105843, 8854, 19579
14941, 84, 76603, 123716, 128491, 145702, 10344, 19487
14951, 87, 71447, 118836, 193431, 155383, 13907, 29489
14961, 72, 59499, 109101, 145780, 122463, 11565, 25489
14971, 67, 56535, 99639, 104943, 118122, 13914, 29866
14981, 107, 89723, 149623, 214129, 231239, 13965, 28125
14991, 95, 78511, 129555, 143108, 166432, 13421, 28184
15001, 89, 75602, 129062, 172820, 160022, 13465, 27053
15011, 96, 80076, 149431, 185707, 175264, 15790, 28990
15021, 84, 71899, 127513, 167831, 156938, 14266, 31030
15031, 88, 78456, 128871, 171558, 162773, 16082, 35413
15041, 89, 74220, 124323, 118125, 152603, 15739, 28920
15051, 92, 84266, 137320, 184335, 171473, 16863, 33629
15061, 91, 74481, 140219, 187263, 154241, 14717, 33583
15071, 112, 91171, 165409, 207850, 207688, 12109, 20252
15081, 100, 80001, 140086, 243030, 170513, 17785, 40179
15091, 108, 80841, 149656, 165336, 172221, 13963, 27980
15101, 94, 81988, 143283, 185552, 186079, 14044, 29627
15111, 104, 88311, 148123, 195051, 176665, 16570, 38532
15121, 104, 85757, 163435, 155103, 178228, 14817, 28121
15131, 89, 74946, 134246, 138327, 155762, 13948, 32042
15141, 138, 116448, 189997, 271214, 232773, 17375, 31371
15151, 123, 131028, 167654, 213241, 202038, 16591, 31159
15161, 116, 95170, 163196, 193996, 204272, 20336, 38351
15171, 107, 85717, 144582, 152444, 181255, 16781, 45168
15181, 114, 133068, 164235, 187688, 196360, 14875, 30610
15191, 109, 87761, 204256, 240582, 188721, 15687, 31559
15201, 133, 103259, 181780, 310093, 226872, 19317, 36783
15211, 115, 97947, 166275, 175022, 217736, 16630, 32928
15221, 141, 112139, 196870, 242052, 233980, 22385, 51879
15231, 134, 110748, 198225, 226308, 319486, 18180, 37358
15241, 121, 107703, 177054, 183235, 276267, 18764, 38221
15251, 139, 115881, 199401, 304568, 234829, 21550, 33897
15261, 154, 121702, 217995, 305868, 262147, 21482, 44285
15271, 152, 120558, 214542, 302105, 258248, 25312, 47380
15281, 124, 100162, 172650, 272752, 217516, 15749, 29967
15291, 154, 131481, 215304, 324572, 272739, 19473, 40053
15301, 147, 118901, 197582, 386836, 248758, 18656, 49158
15311, 151, 127383, 222441, 341465, 266442, 19980, 39040
15321, 157, 130874, 225855, 319762, 266280, 21048, 40840
15331, 157, 131455, 241047, 245588, 267147, 24165, 48899
15341, 176, 145542, 263010, 374132, 303767, 21289, 39078
15351, 157, 129207, 229463, 293860, 313402, 21512, 58294
15361, 158, 119504, 224835, 248404, 258542, 20214, 39765
15371, 137, 114028, 194569, 274266, 242338, 18689, 39729
15381, 167, 138161, 234793, 374598, 282007, 24785, 49811
15391, 164, 136095, 236718, 422001, 282214, 20802, 37054
15401, 164, 134176, 251175, 303197, 346606, 25843, 43117
15411, 154, 135164, 217636, 308463, 258336, 19396, 35431
15421, 178, 151025, 244667, 333363, 294201, 24288, 56803
15431, 171, 150039, 251778, 289790, 301135, 26102, 42879
15441, 190, 164872, 276842, 315549, 340117, 28189, 65259
15451, 189, 153866, 270219, 522790, 342692, 28837, 54720
15461, 165, 142928, 248194, 423149, 289721, 25508, 51713
15471, 164, 137893, 234631, 317319, 291744, 23349, 48370
15481, 193, 168788, 282581, 500429, 384662, 20765, 34318
15491, 226, 180377, 309818, 446168, 391128, 28873, 54132
15501, 194, 157464, 284856, 411301, 343452, 23965, 48019
15511, 193, 218089, 271404, 475075, 341154, 28109, 51044
15521, 192, 160618, 274329, 488974, 333043, 25360, 46447
15531, 220, 173055, 311265, 460870, 376821, 33144, 58056
15541, 256, 206788, 344915, 564055, 415941, 33009, 63113
15551, 228, 185417, 320653, 539537, 410920, 28686, 53494
15561, 218, 189982, 311243, 390127, 419332, 26380, 46575
15571, 221, 191231, 326561, 766286, 560701, 31526, 63739
15581, 220, 180747, 315316, 619959, 393096, 34758, 69648
15591, 241, 204220, 337280, 626440, 405033, 29122, 70056
15601, 241, 193469, 346783, 469615, 410183, 29436, 55649
15611, 245, 199305, 343697, 712862, 425601, 33846, 60685
15621, 243, 204469, 342758, 514301, 429856, 30345, 57232
15631, 255, 233143, 379165, 731331, 445454, 31992, 63297
15641, 271, 237328, 411895, 832181, 479638, 35026, 68628
15651, 246, 227174, 363576, 665213, 447482, 35711, 67005
15661, 297, 238549, 421205, 715764, 647823, 40641, 76093
15671, 308, 268781, 428008, 678975, 534417, 35118, 63463
15681, 332, 344080, 457560, 1041123, 551693, 41350, 75208
15691, 310, 244205, 437038, 796009, 546457, 37294, 71064
15701, 339, 265857, 506497, 1019299, 573345, 49279, 129562
15711, 309, 254641, 424971, 964529, 555800, 33832, 57440
15721, 334, 287376, 488145, 1044113, 585070, 37644, 69689
15731, 398, 323194, 556945, 849538, 658992, 46969, 88277
15741, 395, 313099, 730723, 1042350, 672282, 47531, 87788
15751, 398, 370163, 567439, 1491199, 821930, 49713, 85109
15761, 402, 344070, 567198, 1071899, 679428, 48529, 84689
15771, 403, 322103, 547108, 1074308, 687614, 50095, 93928
15781, 443, 350390, 604259, 927645, 726919, 55153, 99837
15791, 450, 364256, 636494, 1463815, 771411, 58954, 124577
15801, 526, 421350, 701670, 1494016, 895518, 67900, 121166
15811, 529, 428092, 751813, 1468379, 892522, 76175, 126480
15821, 540, 424602, 739144, 1510447, 962979, 65877, 114782
15831, 517, 415565, 691683, 1627365, 857392, 52936, 91563
15841, 635, 522969, 876394, 1986011, 1217485, 81440, 147870
15851, 752, 821809, 1029461, 2519468, 1263573, 76507, 146949
15861, 715, 566505, 1128745, 2025390, 1183023, 80727, 150585
15871, 782, 685146, 1062217, 2832494, 1307883, 92744, 177241
15881, 747, 601894, 1014768, 2747314, 1265697, 90664, 164040
15891, 833, 664646, 1126898, 3390205, 1382140, 86554, 153350
15901, 927, 746982, 1506537, 3586420, 1554036, 102488, 190204
15911, 983, 796712, 1340240, 3632712, 1814120, 122108, 219282
15921, 1148, 978401, 1768206, 5595319, 2105681, 175533, 345809
15931, 1300, 1178880, 1957433, 5726820, 2285198, 159708, 274512
15941, 1704, 1422872, 2389686, 8248570, 3085222, 207497, 360882
15951, 2540, 2092656, 3816744, 12244901, 4447652, 310575, 570051
